Date,Rank,Song,Artist,Genre,Date_Index,State,New_Spell,Spell_Number,Days_On_Chart,Total_Appearances,Artist_Past_Appearances,Prev_Rank,Delta_R,Volatility_So_Far,Rank_Velocity,Is_New_Entry,Next_Date,Next_Rank,Observed_Next_State,Next_State,Top10_Tomorrow,Exit_Tomorrow
2026-04-20,3,Sheesha - Aakhya Mai Aakh Ghali Jo Bairan,Mitta Ror,Punjabi-Haryanvi Pop,41,Top10,False,2,29,41,41,3.0,0.0,0.8652886742561227,-0.6666666666666666,False,2026-04-21,4.0,Top10,Top10,1,0
2026-04-20,4,Khat,Navjot Ahuja,Hindi Indie,41,Top10,False,1,42,42,41,5.0,-1.0,0.5583182020614438,0.0,False,2026-04-21,5.0,Top10,Top10,1,0
2026-04-20,5,Jaiye Sajana,Shashwat Sachdev,Hindi Film,41,Top10,False,1,31,31,255,4.0,1.0,3.1694724412046176,0.6666666666666666,False,2026-04-21,6.0,Top10,Top10,1,0
2026-04-20,6,Majboor,Sheheryar Rehan,,41,Top10,False,1,7,7,6,6.0,0.0,7.425556469981821,-1.0,False,2026-04-21,3.0,Top10,Top10,1,0
2026-04-20,7,Sitaare,Arijit Singh,Hindi Film,41,Top10,False,1,42,42,95,8.0,-1.0,1.4450061701071828,0.3333333333333333,False,2026-04-21,10.0,Top10,Top10,1,0
2026-04-20,8,Finding Her,Kushagra,Hindi Indie,41,Top10,False,1,42,42,41,7.0,1.0,1.4226016167236766,-0.6666666666666666,False,2026-04-21,7.0,Top10,Top10,1,0
2026-04-20,9,Pavazha Malli,Sai Abhyankkar,South Indian Film,41,Top10,False,1,42,42,47,11.0,-2.0,2.096426238726273,-1.0,False,2026-04-21,8.0,Top10,Top10,1,0
2026-04-20,10,Sahiba,Aditya Rikhari,Hindi Indie,41,Top10,False,1,42,42,41,9.0,1.0,1.2841411298622618,1.0,False,2026-04-21,9.0,Top10,Top10,1,0
2026-04-20,11,Dooron Dooron,Paresh Pahuja,Hindi Indie,41,11-25,False,1,42,42,41,10.0,1.0,0.8807546383057459,1.0,False,2026-04-21,11.0,11-25,11-25,0,0
2026-04-20,12,Arz Kiya Hai | Coke Studio Bharat,Anuv Jain,Hindi Indie,41,11-25,False,1,42,42,41,13.0,-1.0,1.1853758907534504,-0.3333333333333333,False,2026-04-21,12.0,11-25,11-25,0,0
2026-04-20,13,Samjhawan,Jawad Ahmad,Hindi Film,41,11-25,False,1,42,42,41,12.0,1.0,1.670687198979874,0.6666666666666666,False,2026-04-21,13.0,11-25,11-25,0,0
2026-04-20,14,Apna Bana Le,Sachin-Jigar,Hindi Film,41,11-25,False,1,42,42,41,14.0,0.0,1.6001189723762659,0.0,False,2026-04-21,14.0,11-25,11-25,0,0
2026-04-20,15,Boyfriend,Karan Aujla,Punjabi-Haryanvi Pop,41,11-25,False,1,42,42,41,16.0,-1.0,2.0242433093898957,0.0,False,2026-04-21,16.0,11-25,11-25,0,0
2026-04-20,16,Mann Mera,Gajendra Verma,Hindi Indie,41,11-25,False,1,42,42,41,18.0,-2.0,1.7383931396298011,-1.0,False,2026-04-21,15.0,11-25,11-25,0,0
2026-04-20,17,Ishq,Faheem Abdullah,Hindi Indie,41,11-25,False,1,42,42,90,19.0,-2.0,2.1057695311365245,-0.3333333333333333,False,2026-04-21,18.0,11-25,11-25,0,0
2026-04-20,18,Dhurandhar The Revenge - Aari Aari,Shashwat Sachdev,Hindi Film,41,11-25,False,1,34,34,84,15.0,3.0,2.8429992311112526,0.6666666666666666,False,2026-04-21,17.0,11-25,11-25,0,0
2026-04-20,19,Shararat,Shashwat Sachdev,Hindi Film,41,11-25,False,1,42,42,488,17.0,2.0,1.6806276270197282,-0.3333333333333333,False,2026-04-21,19.0,11-25,11-25,0,0
2026-04-20,20,Tum Ho Toh,Vishal Mishra,Hindi Film,41,11-25,False,1,42,42,41,21.0,-1.0,3.4128915414071814,-1.0,False,2026-04-21,20.0,11-25,11-25,0,0
2026-04-20,21,Jaan Se Guzarte Hain,Shashwat Sachdev,Hindi Film,41,11-25,False,1,31,31,216,20.0,1.0,3.938978999125985,1.3333333333333333,False,2026-04-21,21.0,11-25,11-25,0,0
2026-04-20,22,Raanjhan,Sachet-Parampara,Hindi Film,41,11-25,False,1,42,42,43,24.0,-2.0,2.3289809553329093,-1.3333333333333333,False,2026-04-21,23.0,11-25,11-25,0,0
2026-04-20,23,Saiyaara,Tanishk Bagchi,Hindi Film,41,11-25,False,1,42,42,41,22.0,1.0,1.6813354087428376,0.3333333333333333,False,2026-04-21,22.0,11-25,11-25,0,0
2026-04-20,24,Darkhaast,Mithoon,Hindi Film,41,11-25,False,1,42,42,41,26.0,-2.0,4.715335014085687,-1.0,False,2026-04-21,25.0,11-25,11-25,0,0
2026-04-20,25,Ishqa Ve,Zeeshan Ali,Hindi Indie,41,11-25,False,1,42,42,41,29.0,-4.0,3.4113224358672865,0.3333333333333333,False,2026-04-21,24.0,11-25,11-25,0,0
2026-04-20,26,For A Reason,Karan Aujla,Punjabi-Haryanvi Pop,41,26-50,False,1,42,42,91,23.0,3.0,2.121250234649649,1.6666666666666667,False,2026-04-21,27.0,26-50,26-50,0,0
2026-04-20,27,Deewaana Deewaana,A.R. Rahman,Hindi Film,41,26-50,False,1,42,42,41,25.0,2.0,2.4475460886443123,0.6666666666666666,False,2026-04-21,26.0,26-50,26-50,0,0
2026-04-20,28,Tere Liye,Atif Aslam,Hindi Film,41,26-50,False,1,42,42,41,28.0,0.0,3.0086134527042483,0.0,False,2026-04-21,28.0,26-50,26-50,0,0
2026-04-20,29,Tere Bina,A.R. Rahman,Hindi Film,41,26-50,False,1,42,42,91,34.0,-5.0,3.852114540956026,-0.6666666666666666,False,2026-04-21,31.0,26-50,26-50,0,0
2026-04-20,30,Dhurandhar - Title Track,Shashwat Sachdev,Hindi Film,41,26-50,False,1,42,42,42,27.0,3.0,1.871226124762598,0.3333333333333333,False,2026-04-21,32.0,26-50,26-50,0,0
2026-04-20,31,Jo Tum Mere Ho,Anuv Jain,Hindi Indie,41,26-50,False,1,42,42,91,33.0,-2.0,2.9565563517435445,-1.0,False,2026-04-21,30.0,26-50,26-50,0,0
2026-04-20,32,Naal Nachna,Shashwat Sachdev,Hindi Film,41,26-50,False,1,42,42,371,31.0,1.0,2.844785036453333,0.6666666666666666,False,2026-04-21,34.0,26-50,26-50,0,0
2026-04-20,33,Ehsaas,Faheem Abdullah,Hindi Indie,41,26-50,False,2,13,41,40,30.0,3.0,2.576604138956718,-0.6666666666666666,False,2026-04-21,29.0,26-50,26-50,0,0
2026-04-20,34,Agar Tum Saath Ho,Alka Yagnik,Hindi Film,41,26-50,False,1,42,42,41,35.0,-1.0,1.9493893856281057,0.6666666666666666,False,2026-04-21,33.0,26-50,26-50,0,0
2026-04-20,35,Phir Se,Shashwat Sachdev,Hindi Film,41,26-50,False,1,28,28,407,36.0,-1.0,4.659901033348623,0.6666666666666666,False,2026-04-21,35.0,26-50,26-50,0,0
2026-04-20,36,Bairi,Virat,Punjabi-Haryanvi Pop,41,26-50,False,1,42,42,41,32.0,4.0,2.9227614007698035,0.0,False,2026-04-21,39.0,26-50,26-50,0,0
2026-04-20,37,Ye Tune Kya Kiya,Pritam,Hindi Film,41,26-50,False,1,42,42,43,38.0,-1.0,2.437560536321753,0.0,False,2026-04-21,36.0,26-50,26-50,0,0
2026-04-20,38,Haseen,Talwiinder,Punjabi-Haryanvi Pop,41,26-50,False,1,42,42,41,37.0,1.0,2.3218179916687367,-0.6666666666666666,False,2026-04-21,37.0,26-50,26-50,0,0
2026-04-20,39,Barbaad,The Rish,Hindi Indie,41,26-50,False,1,42,42,41,39.0,0.0,2.6429392539480525,0.0,False,2026-04-21,38.0,26-50,26-50,0,0
2026-04-20,40,Mutta Kalakki,G. V. Prakash,South Indian Film,41,26-50,False,4,5,29,28,41.0,-1.0,1.5,-1.6666666666666667,False,2026-04-21,40.0,26-50,26-50,0,0
2026-04-20,41,Run Down The City - Monica,Shashwat Sachdev,Hindi Film,41,26-50,False,1,30,30,445,44.0,-3.0,3.252365826910785,0.0,False,2026-04-21,43.0,26-50,26-50,0,0
2026-04-20,42,Teri Deewani,Kailash Kher,Hindi Film,41,26-50,False,3,27,40,39,43.0,-1.0,2.4425348168165275,-0.3333333333333333,False,2026-04-21,41.0,26-50,26-50,0,0
2026-04-20,43,Jhol - Acoustic,Maanu,Hindi Indie,41,26-50,False,5,6,17,16,46.0,-3.0,4.261455150532504,-0.3333333333333333,False,2026-04-21,48.0,26-50,26-50,0,0
2026-04-20,44,Lutt Le Gaya,Shashwat Sachdev,Hindi Film,41,26-50,False,1,42,42,305,40.0,4.0,2.5220031131142564,2.0,False,2026-04-21,46.0,26-50,26-50,0,0
2026-04-20,45,High On You,Jind Universe,Punjabi-Haryanvi Pop,41,26-50,False,3,7,17,16,49.0,-4.0,3.696845502136472,-1.6666666666666667,False,2026-04-21,,,Exit,0,1
2026-04-20,46,Aaya Sher,Anirudh Ravichander,South Indian Film,41,26-50,False,3,4,36,35,45.0,1.0,2.6246692913372702,-0.3333333333333333,False,2026-04-21,44.0,26-50,26-50,0,0
2026-04-20,47,Mast Magan,Arijit Singh,Hindi Film,41,26-50,False,8,4,32,45,47.0,0.0,2.357022603955158,1.6666666666666667,False,2026-04-21,47.0,26-50,26-50,0,0
2026-04-20,48,Dhun,Mithoon,Hindi Film,41,26-50,False,7,6,20,69,48.0,0.0,2.0591260281974,0.0,False,2026-04-21,50.0,26-50,26-50,0,0
2026-04-20,49,Mann Mera - Original Version,Gajendra Verma,Hindi Indie,41,26-50,False,6,2,27,76,50.0,-1.0,0.0,-0.5,False,2026-04-21,45.0,26-50,26-50,0,0
2026-04-20,50,Thodi Si Daaru,AP Dhillon,Punjabi-Haryanvi Pop,41,26-50,True,8,1,22,21,,,0.0,2.0,True,2026-04-21,,,Exit,0,1
2026-04-21,1,Bairan,Banjaare,Hindi Indie,42,Top10,False,1,43,43,42,1.0,0.0,0.0,0.0,False,2026-04-22,1.0,Top10,Top10,1,0
2026-04-21,2,Gehra Hua,Shashwat Sachdev,Hindi Film,42,Top10,False,1,43,43,135,2.0,0.0,0.5558389299966072,0.0,False,2026-04-22,2.0,Top10,Top10,1,0
2026-04-21,3,Majboor,Sheheryar Rehan,,42,Top10,False,1,8,8,7,6.0,-3.0,6.945854732081839,-1.0,False,2026-04-22,3.0,Top10,Top10,1,0
2026-04-21,4,Sheesha - Aakhya Mai Aakh Ghali Jo Bairan,Mitta Ror,Punjabi-Haryanvi Pop,42,Top10,False,2,30,42,42,3.0,1.0,0.8682536766906325,0.3333333333333333,False,2026-04-22,5.0,Top10,Top10,1,0
2026-04-21,5,Khat,Navjot Ahuja,Hindi Indie,42,Top10,False,1,43,43,42,4.0,1.0,0.5753831415997415,0.0,False,2026-04-22,4.0,Top10,Top10,1,0
2026-04-21,6,Jaiye Sajana,Shashwat Sachdev,Hindi Film,42,Top10,False,1,32,32,256,5.0,1.0,3.1335185663434566,0.6666666666666666,False,2026-04-22,6.0,Top10,Top10,1,0
2026-04-21,7,Finding Her,Kushagra,Hindi Indie,42,Top10,False,1,43,43,42,8.0,-1.0,1.4134116266338885,-1.0,False,2026-04-22,8.0,Top10,Top10,1,0
2026-04-21,8,Pavazha Malli,Sai Abhyankkar,South Indian Film,42,Top10,False,1,43,43,48,9.0,-1.0,2.072522973074823,-1.3333333333333333,False,2026-04-22,7.0,Top10,Top10,1,0
2026-04-21,9,Sahiba,Aditya Rikhari,Hindi Indie,42,Top10,False,1,43,43,42,10.0,-1.0,1.279748061940637,0.6666666666666666,False,2026-04-22,9.0,Top10,Top10,1,0
2026-04-21,10,Sitaare,Arijit Singh,Hindi Film,42,Top10,False,1,43,43,96,7.0,3.0,1.5037745404417264,0.6666666666666666,False,2026-04-22,10.0,Top10,Top10,1,0
2026-04-21,11,Dooron Dooron,Paresh Pahuja,Hindi Indie,42,11-25,False,1,43,43,42,11.0,0.0,0.8705954904182011,0.6666666666666666,False,2026-04-22,12.0,11-25,11-25,0,0
2026-04-21,12,Arz Kiya Hai | Coke Studio Bharat,Anuv Jain,Hindi Indie,42,11-25,False,1,43,43,42,12.0,0.0,1.1712737024998898,-0.6666666666666666,False,2026-04-22,11.0,11-25,11-25,0,0
2026-04-21,13,Samjhawan,Jawad Ahmad,Hindi Film,42,11-25,False,1,43,43,42,13.0,0.0,1.6509462688914014,0.6666666666666666,False,2026-04-22,13.0,11-25,11-25,0,0
2026-04-21,14,Apna Bana Le,Sachin-Jigar,Hindi Film,42,11-25,False,1,43,43,42,14.0,0.0,1.5809595524794313,0.3333333333333333,False,2026-04-22,14.0,11-25,11-25,0,0
2026-04-21,15,Mann Mera,Gajendra Verma,Hindi Indie,42,11-25,False,1,43,43,42,16.0,-1.0,1.7236845521655493,-1.0,False,2026-04-22,15.0,11-25,11-25,0,0
2026-04-21,16,Boyfriend,Karan Aujla,Punjabi-Haryanvi Pop,42,11-25,False,1,43,43,42,15.0,1.0,2.005802241095938,0.0,False,2026-04-22,16.0,11-25,11-25,0,0
2026-04-21,17,Dhurandhar The Revenge - Aari Aari,Shashwat Sachdev,Hindi Film,42,11-25,False,1,35,35,85,18.0,-1.0,2.805086827662674,0.6666666666666666,False,2026-04-22,17.0,11-25,11-25,0,0
2026-04-21,18,Ishq,Faheem Abdullah,Hindi Indie,42,11-25,False,1,43,43,91,17.0,1.0,2.084387488403742,-0.6666666666666666,False,2026-04-22,18.0,11-25,11-25,0,0
2026-04-21,19,Shararat,Shashwat Sachdev,Hindi Film,42,11-25,False,1,43,43,489,19.0,0.0,1.6607036183306485,0.6666666666666666,False,2026-04-22,19.0,11-25,11-25,0,0
2026-04-21,20,Tum Ho Toh,Vishal Mishra,Hindi Film,42,11-25,False,1,43,43,42,20.0,0.0,3.3722221288295646,-0.3333333333333333,False,2026-04-22,20.0,11-25,11-25,0,0
2026-04-21,21,Jaan Se Guzarte Hain,Shashwat Sachdev,Hindi Film,42,11-25,False,1,32,32,217,21.0,0.0,3.876071903706833,0.6666666666666666,False,2026-04-22,22.0,11-25,11-25,0,0
2026-04-21,22,Saiyaara,Tanishk Bagchi,Hindi Film,42,11-25,False,1,43,43,42,23.0,-1.0,1.6688760865595293,-0.3333333333333333,False,2026-04-22,21.0,11-25,11-25,0,0
2026-04-21,23,Raanjhan,Sachet-Parampara,Hindi Film,42,11-25,False,1,43,43,44,22.0,1.0,2.304978344815419,-0.6666666666666666,False,2026-04-22,23.0,11-25,11-25,0,0
2026-04-21,24,Ishqa Ve,Zeeshan Ali,Hindi Indie,42,11-25,False,1,43,43,42,25.0,-1.0,3.3749947509827325,0.6666666666666666,False,2026-04-22,25.0,11-25,11-25,0,0
2026-04-21,25,Darkhaast,Mithoon,Hindi Film,42,11-25,False,1,43,43,42,24.0,1.0,4.661865849343899,-0.6666666666666666,False,2026-04-22,24.0,11-25,11-25,0,0
2026-04-21,26,Deewaana Deewaana,A.R. Rahman,Hindi Film,42,26-50,False,1,43,43,42,27.0,-1.0,2.4240153341379784,-1.3333333333333333,False,2026-04-22,28.0,26-50,26-50,0,0
2026-04-21,27,For A Reason,Karan Aujla,Punjabi-Haryanvi Pop,42,26-50,False,1,43,43,92,26.0,1.0,2.098617404706696,1.0,False,2026-04-22,26.0,26-50,26-50,0,0
2026-04-21,28,Tere Liye,Atif Aslam,Hindi Film,42,26-50,False,1,43,43,42,28.0,0.0,2.97266457809783,0.6666666666666666,False,2026-04-22,27.0,26-50,26-50,0,0
2026-04-21,29,Ehsaas,Faheem Abdullah,Hindi Indie,42,26-50,False,2,14,42,41,33.0,-4.0,2.6153846153846154,-2.0,False,2026-04-22,29.0,26-50,26-50,0,0
2026-04-21,30,Jo Tum Mere Ho,Anuv Jain,Hindi Indie,42,26-50,False,1,43,43,92,31.0,-1.0,2.9261507610928033,-1.3333333333333333,False,2026-04-22,30.0,26-50,26-50,0,0
2026-04-21,31,Tere Bina,A.R. Rahman,Hindi Film,42,26-50,False,1,43,43,92,29.0,2.0,3.8167342476861443,-0.6666666666666666,False,2026-04-22,34.0,26-50,26-50,0,0
2026-04-21,32,Dhurandhar - Title Track,Shashwat Sachdev,Hindi Film,42,26-50,False,1,43,43,43,30.0,2.0,1.8680995472317172,1.3333333333333333,False,2026-04-22,31.0,26-50,26-50,0,0
2026-04-21,33,Agar Tum Saath Ho,Alka Yagnik,Hindi Film,42,26-50,False,1,43,43,42,34.0,-1.0,1.934294858246657,0.3333333333333333,False,2026-04-22,32.0,26-50,26-50,0,0
2026-04-21,34,Naal Nachna,Shashwat Sachdev,Hindi Film,42,26-50,False,1,43,43,372,32.0,2.0,2.8301302422695347,1.0,False,2026-04-22,33.0,26-50,26-50,0,0
2026-04-21,35,Phir Se,Shashwat Sachdev,Hindi Film,42,26-50,False,1,29,29,408,35.0,0.0,4.576448137040385,-0.3333333333333333,False,2026-04-22,36.0,26-50,26-50,0,0
2026-04-21,36,Ye Tune Kya Kiya,Pritam,Hindi Film,42,26-50,False,1,43,43,44,37.0,-1.0,2.414173003849767,-0.3333333333333333,False,2026-04-22,39.0,26-50,26-50,0,0
2026-04-21,37,Haseen,Talwiinder,Punjabi-Haryanvi Pop,42,26-50,False,1,43,43,42,38.0,-1.0,2.3015325663989663,-0.6666666666666666,False,2026-04-22,42.0,26-50,26-50,0,0
2026-04-21,38,Barbaad,The Rish,Hindi Indie,42,26-50,False,1,43,43,42,39.0,-1.0,2.616882221720778,-1.0,False,2026-04-22,38.0,26-50,26-50,0,0
2026-04-21,39,Bairi,Virat,Punjabi-Haryanvi Pop,42,26-50,False,1,43,43,42,36.0,3.0,2.9130443979450593,3.3333333333333335,False,2026-04-22,37.0,26-50,26-50,0,0
2026-04-21,40,Mutta Kalakki,G. V. Prakash,South Indian Film,42,26-50,False,4,6,30,29,40.0,0.0,1.6733200530681511,-1.0,False,2026-04-22,35.0,26-50,26-50,0,0
2026-04-21,41,Teri Deewani,Kailash Kher,Hindi Film,42,26-50,False,3,28,41,40,42.0,-1.0,2.400845758613608,-1.6666666666666667,False,2026-04-22,40.0,26-50,26-50,0,0
2026-04-21,42,Shree Hanuman Chalisa,Hariharan,Devotional/Spiritual,42,26-50,True,5,1,5,4,,,0.0,0.0,True,2026-04-22,,,Exit,0,1
2026-04-21,43,Run Down The City - Monica,Shashwat Sachdev,Hindi Film,42,26-50,False,1,31,31,446,41.0,2.0,3.2221455929585523,1.6666666666666667,False,2026-04-22,,,Exit,0,1
2026-04-21,44,Aaya Sher,Anirudh Ravichander,South Indian Film,42,26-50,False,3,5,37,36,46.0,-2.0,2.384848003542364,-1.6666666666666667,False,2026-04-22,41.0,26-50,26-50,0,0
2026-04-21,45,Mann Mera - Original Version,Gajendra Verma,Hindi Indie,42,26-50,False,6,3,28,77,49.0,-4.0,1.5,-2.5,False,2026-04-22,43.0,26-50,26-50,0,0
2026-04-21,46,Lutt Le Gaya,Shashwat Sachdev,Hindi Film,42,26-50,False,1,43,43,306,44.0,2.0,2.5090539001629484,2.0,False,2026-04-22,47.0,26-50,26-50,0,0
2026-04-21,47,Mast Magan,Arijit Singh,Hindi Film,42,26-50,False,8,5,33,46,47.0,0.0,2.165063509461097,1.6666666666666667,False,2026-04-22,44.0,26-50,26-50,0,0
2026-04-21,48,Jhol - Acoustic,Maanu,Hindi Indie,42,26-50,False,5,7,18,17,43.0,5.0,4.524623986832743,-0.6666666666666666,False,2026-04-22,46.0,26-50,26-50,0,0
2026-04-21,49,Raabta,Pritam,,42,26-50,True,1,1,1,0,,,0.0,0.0,True,2026-04-22,50.0,26-50,26-50,0,0
2026-04-21,50,Dhun,Mithoon,Hindi Film,42,26-50,False,7,7,21,70,48.0,2.0,2.0816659994661326,1.0,False,2026-04-22,,,Exit,0,1
2026-04-22,1,Bairan,Banjaare,Hindi Indie,43,Top10,False,1,44,44,43,1.0,0.0,0.0,0.0,False,2026-04-23,1.0,Top10,Top10,1,0
2026-04-22,2,Gehra Hua,Shashwat Sachdev,Hindi Film,43,Top10,False,1,44,44,136,2.0,0.0,0.5493493865589635,0.0,False,2026-04-23,2.0,Top10,Top10,1,0
2026-04-22,3,Majboor,Sheheryar Rehan,,43,Top10,False,1,9,9,8,3.0,0.0,6.740734381356382,-1.0,False,2026-04-23,3.0,Top10,Top10,1,0
2026-04-22,4,Khat,Navjot Ahuja,Hindi Indie,43,Top10,False,1,44,44,43,5.0,-1.0,0.586489312228767,-0.3333333333333333,False,2026-04-23,4.0,Top10,Top10,1,0
2026-04-22,5,Sheesha - Aakhya Mai Aakh Ghali Jo Bairan,Mitta Ror,Punjabi-Haryanvi Pop,43,Top10,False,2,31,43,43,4.0,1.0,0.8698658900466593,0.6666666666666666,False,2026-04-23,5.0,Top10,Top10,1,0
2026-04-22,6,Jaiye Sajana,Shashwat Sachdev,Hindi Film,43,Top10,False,1,33,33,257,6.0,0.0,3.0866395562164364,0.6666666666666666,False,2026-04-23,6.0,Top10,Top10,1,0
2026-04-22,7,Pavazha Malli,Sai Abhyankkar,South Indian Film,43,Top10,False,1,44,44,49,8.0,-1.0,2.049416542964492,-1.3333333333333333,False,2026-04-23,8.0,Top10,Top10,1,0
2026-04-22,8,Finding Her,Kushagra,Hindi Indie,43,Top10,False,1,44,44,43,7.0,1.0,1.405775000903015,0.3333333333333333,False,2026-04-23,7.0,Top10,Top10,1,0
2026-04-22,9,Sahiba,Aditya Rikhari,Hindi Indie,43,Top10,False,1,44,44,43,9.0,0.0,1.2648255479895023,0.0,False,2026-04-23,10.0,Top10,Top10,1,0
2026-04-22,10,Sitaare,Arijit Singh,Hindi Film,43,Top10,False,1,44,44,97,10.0,0.0,1.4861902612716704,0.6666666666666666,False,2026-04-23,11.0,11-25,11-25,0,0
2026-04-22,11,Arz Kiya Hai | Coke Studio Bharat,Anuv Jain,Hindi Indie,43,11-25,False,1,44,44,43,12.0,-1.0,1.1692841944164218,-0.6666666666666666,False,2026-04-23,9.0,Top10,Top10,1,0
2026-04-22,12,Dooron Dooron,Paresh Pahuja,Hindi Indie,43,11-25,False,1,44,44,43,11.0,1.0,0.8695311207367404,0.6666666666666666,False,2026-04-23,12.0,11-25,11-25,0,0
2026-04-22,13,Samjhawan,Jawad Ahmad,Hindi Film,43,11-25,False,1,44,44,43,13.0,0.0,1.6318888179394264,0.3333333333333333,False,2026-04-23,13.0,11-25,11-25,0,0
2026-04-22,14,Apna Bana Le,Sachin-Jigar,Hindi Film,43,11-25,False,1,44,44,43,14.0,0.0,1.5624722820689139,0.0,False,2026-04-23,15.0,11-25,11-25,0,0
2026-04-22,15,Mann Mera,Gajendra Verma,Hindi Indie,43,11-25,False,1,44,44,43,15.0,0.0,1.7035578206337152,-1.0,False,2026-04-23,14.0,11-25,11-25,0,0
2026-04-22,16,Boyfriend,Karan Aujla,Punjabi-Haryanvi Pop,43,11-25,False,1,44,44,43,16.0,0.0,1.98234500661638,0.0,False,2026-04-23,16.0,11-25,11-25,0,0
2026-04-22,17,Dhurandhar The Revenge - Aari Aari,Shashwat Sachdev,Hindi Film,43,11-25,False,1,36,36,86,17.0,0.0,2.7647932350635305,0.6666666666666666,False,2026-04-23,18.0,11-25,11-25,0,0
2026-04-22,18,Ishq,Faheem Abdullah,Hindi Indie,43,11-25,False,1,44,44,92,18.0,0.0,2.060207868869777,-0.3333333333333333,False,2026-04-23,17.0,11-25,11-25,0,0
2026-04-22,19,Shararat,Shashwat Sachdev,Hindi Film,43,11-25,False,1,44,44,490,19.0,0.0,1.6414717241880272,0.6666666666666666,False,2026-04-23,19.0,11-25,11-25,0,0
2026-04-22,20,Tum Ho Toh,Vishal Mishra,Hindi Film,43,11-25,False,1,44,44,43,20.0,0.0,3.3329727585761173,-0.3333333333333333,False,2026-04-23,20.0,11-25,11-25,0,0
2026-04-22,21,Saiyaara,Tanishk Bagchi,Hindi Film,43,11-25,False,1,44,44,43,22.0,-1.0,1.6565584947449419,-0.3333333333333333,False,2026-04-23,21.0,11-25,11-25,0,0
2026-04-22,22,Jaan Se Guzarte Hain,Shashwat Sachdev,Hindi Film,43,11-25,False,1,33,33,218,21.0,1.0,3.8241369532876304,0.6666666666666666,False,2026-04-23,24.0,11-25,11-25,0,0
2026-04-22,23,Raanjhan,Sachet-Parampara,Hindi Film,43,11-25,False,1,44,44,45,23.0,0.0,2.278120352792271,-0.3333333333333333,False,2026-04-23,22.0,11-25,11-25,0,0
2026-04-22,24,Darkhaast,Mithoon,Hindi Film,43,11-25,False,1,44,44,43,25.0,-1.0,4.609464245155411,-0.6666666666666666,False,2026-04-23,23.0,11-25,11-25,0,0
2026-04-22,25,Ishqa Ve,Zeeshan Ali,Hindi Indie,43,11-25,False,1,44,44,43,24.0,1.0,3.338161277394998,-1.3333333333333333,False,2026-04-23,26.0,26-50,26-50,0,0
2026-04-22,26,For A Reason,Karan Aujla,Punjabi-Haryanvi Pop,43,26-50,False,1,44,44,93,27.0,-1.0,2.083440595760469,1.0,False,2026-04-23,28.0,26-50,26-50,0,0
2026-04-22,27,Tere Liye,Atif Aslam,Hindi Film,43,26-50,False,1,44,44,43,28.0,-1.0,2.9429403294299363,-0.3333333333333333,False,2026-04-23,25.0,11-25,11-25,0,0
2026-04-22,28,Deewaana Deewaana,A.R. Rahman,Hindi Film,43,26-50,False,1,44,44,43,26.0,2.0,2.413231957408902,1.0,False,2026-04-23,27.0,26-50,26-50,0,0
2026-04-22,29,Ehsaas,Faheem Abdullah,Hindi Indie,43,26-50,False,2,15,43,42,29.0,0.0,2.53546276418555,-0.3333333333333333,False,2026-04-23,29.0,26-50,26-50,0,0
2026-04-22,30,Jo Tum Mere Ho,Anuv Jain,Hindi Indie,43,26-50,False,1,44,44,93,30.0,0.0,2.8919612198529885,-1.0,False,2026-04-23,30.0,26-50,26-50,0,0
2026-04-22,31,Dhurandhar - Title Track,Shashwat Sachdev,Hindi Film,43,26-50,False,1,44,44,44,32.0,-1.0,1.856390887765126,1.3333333333333333,False,2026-04-23,31.0,26-50,26-50,0,0
2026-04-22,32,Agar Tum Saath Ho,Alka Yagnik,Hindi Film,43,26-50,False,1,44,44,43,33.0,-1.0,1.9194149099500786,-1.0,False,2026-04-23,32.0,26-50,26-50,0,0
2026-04-22,33,Naal Nachna,Shashwat Sachdev,Hindi Film,43,26-50,False,1,44,44,373,34.0,-1.0,2.8001776965942815,0.6666666666666666,False,2026-04-23,34.0,26-50,26-50,0,0
2026-04-22,34,Tere Bina,A.R. Rahman,Hindi Film,43,26-50,False,1,44,44,93,31.0,3.0,3.7961866380363656,0.0,False,2026-04-23,33.0,26-50,26-50,0,0
2026-04-22,35,Mutta Kalakki,G. V. Prakash,South Indian Film,43,26-50,False,4,7,31,30,40.0,-5.0,1.8929694486000912,-2.0,False,2026-04-23,40.0,26-50,26-50,0,0
2026-04-22,36,Phir Se,Shashwat Sachdev,Hindi Film,43,26-50,False,1,30,30,409,35.0,1.0,4.503664778024456,0.0,False,2026-04-23,39.0,26-50,26-50,0,0
2026-04-22,37,Bairi,Virat,Punjabi-Haryanvi Pop,43,26-50,False,1,44,44,43,39.0,-2.0,2.9044640303173406,1.6666666666666667,False,2026-04-23,37.0,26-50,26-50,0,0
2026-04-22,38,Barbaad,The Rish,Hindi Indie,43,26-50,False,1,44,44,43,38.0,0.0,2.586314190596808,-0.3333333333333333,False,2026-04-23,38.0,26-50,26-50,0,0
2026-04-22,39,Ye Tune Kya Kiya,Pritam,Hindi Film,43,26-50,False,1,44,44,45,36.0,3.0,2.4264185047948823,0.3333333333333333,False,2026-04-23,35.0,26-50,26-50,0,0
2026-04-22,40,Teri Deewani,Kailash Kher,Hindi Film,43,26-50,False,3,29,42,41,41.0,-1.0,2.3611978108665133,-1.0,False,2026-04-23,36.0,26-50,26-50,0,0
